Goodwill has devised the programs that turned your investment into results.	3.0
Everyone has.	3.1
When you and I help somebody find a job, one more person joins the ranks of tax payers, fewer tax dollars are spent on public assistance and businesses gain another consumer.	3.5
You and I have done some important work together.	3.1
There are a lot of barriers that keep people from working: physical and mental disabilities, history of welfare dependency and lack of education or self-esteem.	3.11
Now his goals are set on moving up in the company.	3.1
Every year, thousands of people come to Goodwill.	3.12
Like Michael, they share two common characteristics.	3.14
They face some barrier to employment and they want to work.	3.0
With support from people like you, they can overcome their barriers and earn success and the self-sufficiency that comes with it.	3.63
And then the pay-off begins for the entire community.	3.12
Last year, participants in Goodwill programs earned --and paid taxes on -- wages of nearly $3.5 million.	3.0
Michael Sims felt that way at age 39 -- the day he earned a job.	3.1
November 15, 1994	2.8
The families of the new wage earners may feel the accomplishment in terms of a house to live in, money to purchase food -- without food stamps -- and the beginning of a family focused on success, not hopelessness.	3.0
Won't you help make all of these successes possible?	3.1
Sincerely,	3.0
James M. McClelland President	3.0
P.S.	3.0
Your gift will make a difference.	3.45
For every dollar of public support Goodwill received last year, we returned $1.59 to the community in the form of earned wages and reduced public assistance payments.	3.2
For several years he performed packaging and clerical work.	3.1
Dear ,	3.0
For 18 long months Michael could not find a job.	2.89
Think of your greatest accomplishments.	3.33
At Goodwill, Michael's counselors felt that his personable demeanor could be a major attribute and identified for him a possible job-match where his people skills could shine.	3.1
After three interviews, Michael proved that he was the right person for the job.	3.2
Think of the joy and success they bring to you and your loved ones.	3.2
Their complaint: the system discourages working because unemployment provides benefits that many entry-level jobs don't include.	2.8
Some of the strongest critics of our welfare system are the people who have become dependent on it.	2.9
That's where you --and Goodwill --come in.	3.3
We help people train for and find jobs that make it possible for them to get off of welfare.	2.87
Last year, Goodwill placed 511 people in jobs, more than double the number we placed in 1993.	3.2
While the debate on welfare reform is gathering like a storm at sea, the people who need jobs are floundering.	2.9
We need your support to continue getting people off of public assistance.	3.1
Welfare is not the answer.	3.0
And welfare reform is an uncertain solution with an unknown starting date.	2.8
Goodwill works.	3.5
Right now.	3.43
Please give the largest gift you can to Goodwill today.	3.0
Sincerely, Jack Dustman Chairman	3.0
Some, like Jerry, are ex-offenders.	3.0
More than 100 were homeless.	2.7
But Goodwill offers hope even to people with numerous obstacles to overcome, like Jerry.	3.2
With a promising new job at a plastic injection molding manufacturer, his legal troubles in check and a safe place to live, Jerry can get on with the business of building a life for himself and contributing to his community.	3.4
March 17, 2000	3.1
He knew he had made a bad mistake, but despite his commitment to rebuilding his life, he just didn't count on the obstacles that would be thrown up in his path.	2.9
Your support of Goodwill will provide job training and placement services to help the hardest to serve in central Indiana find meaningful employment.	3.1
And, with your assistance, Goodwill can help employers develop resources to keep workers on the job.	2.86
Please make an investment in the stability of our community by sending a gift to Goodwill.	3.29
Your generosity will help people help themselves.	3.0
James M. McClelland President	3.0
Reality hit when he was unable to reconcile with his wife and ended up on the street.	2.38
Name Address City, ST, Zip	3.1
The Trustee referred him to the Blue Triangle where he consulted Goodwill's Career Academy staff for job search assistance.	3.0
Jerry's Goodwill caseworker found him a job immediately.	3.0
But Jerry's troubles didn't end there.	3.0
The seasonal construction job he obtained soon ended, and he returned to Career Academy for help once more.	3.0
When Jerry was released from prison, he knew it would take hard work and determination to straighten out his life.	3.57
Unemployed, homeless and with a prison record, Jerry now faced going back to prison for failure to pay child support.	2.3
Such fund are often used for college tuition, vocational training or a deposit on an apartment.	3.1
Without private donor support, this Fund doesn't exist.	2.71
Sincerely,	3.0
Mary Roth Executive Director	3.1
June 21, 1999	3.0
Name Address City, ST Zip	3.1
Individuals who are being emancipated are eligible to receive up to $500 from the Fund if they formally apply and meet four requirements:	3.0
1. Release by the courts	3.0
2. Successful completion of all life skills tests	3.5
Do you remember the combination of elation and apprehension you felt when you first left home?	3.2
3. Positive termination of his or her Pleasant Run program	3.25
4. Possession of a high school diploma or GED	3.29
Proof of meeting these, two staff reference letters and an essay stating why they should receive a grant and how it will be used are all reviewed by a Pleasant Run panel, which determines if the applicant merits the funds.	3.2
Then the task was to help children who lost parents in the Civil War.	3.0
Some come from families where, through therapy, there is hope for reunification.	3.1
For others, "families" are the counselors are housemates at the group homes where they live.	3.0
In 1995 we will serve over 850 children and 340 families.	3.25
In 1996, these figures will triple.	3.0
The children and families who come to Pleasant Run are given the opportunity to become happy, loving, and productive members of our society.	3.27
They welcome the chance to belong, to become self- sufficient, to regain their self-esteem and confidence.	3.38
November 27, 1995	2.89
Often it is a long, hard struggle, but the results are well worth it.	3.0
For Pleasant Run to continue to serve abused and neglected children and their families, we need your support.	2.9
The Funding sources are shrinking, but the needs grow explosively.	3.14
Please "help good kids get better" by sending us a contribution today.	3.1
Your gift will give children and families hope for improved tomorrows.	3.1
Mary Roth	2.9
Older kids, like Tracy and Kerry, left homeless after a recent murder-suicide in Indianapolis claimed Mom and Dad.	2.7
Young adults, like Mary T., a jobless mother of three, trying desperately to keep her kids out of trouble in a crime-ridden neighborhood.	3.1
Dear Friend:	3.43
Real people!	3.0
There are thousands more.	3.0
Families are being torn apart, and too often, children are the victims.	2.9
What kind of people benefit by your contribution to Pleasant Run Children's Homes?	3.1
Kids like Tommie J., made a ward of the court because of repeated beatings by an alcoholic father;	2.86
Alice, sent to a group home to get help because of severe behavior disorders;	2.8
and John H., a recovering alcoholic, rebuilding a relationships with his family so they can live together again.	2.78
for others, it's years.	2.89
We're proud of our children and all that they overcome.	3.7
We are a not-for-profit, multi-service agency.	3.2
We wouldn't exist if the need weren't there.	3.11
The numbers of children who deserve our services are rising... as quickly as our programs can grow to serve them.	3.0
Please help us help them.	3.0
Pleasant Run Children's Homes... "where good kids get better."	3.2
Sincerely,	3.0
In spite of that, Pleasant Run Children's Homes, with the help of hundreds of volunteers and others who really care, continues to make a significant impact on the futures of families and kids in need of help.	3.14
Dear Friend:	2.78
Yet few of us hear enough about kids who live through these adversities and do make the grade.	3.0
The positive side.	3.2
These are special children.	2.9
They come into a Pleasant Run program...	3.0
whether it's for therapeutic help in their own homes (which nurtures whole families), through foster care families or in the familial surroundings of our residential homes.	2.75
Your contribution will make a difference in a child's life.	3.44
It can certainly make happy holiday memories.	3.56
A gift to Pleasant Run means the children in our care will have presents to open.	3.27
A gift means a family will have a holiday meal, cooking utensils to prepare the meal and dishes to serve it on.	3.0
Your gift will go beyond the holiday season.	3.2
It can help purchase clothing, school supplies, books and educational tools throughout the year.	3.0
Please take a few minutes to mail a donation to Pleasant run.	3.25
We wish you and your family a new year full of joy and love.	2.9
Sincerely,	3.12
Mary Roth Executive Director	3.0
This is the time of year when we give thanks for the warmth and love that surrounds us.	3.29
And this time of year is an occasion to remember those not as fortunate as we are.	2.8
Pleasant Run cares for at-risk children and families.	3.1
We do this through a wide range of programs including community- based, therapeutic foster care, group homes and our treatment center.	3.13
Today we are asking you to take a few minutes to consider making a contribution to Pleasant Run to help the 1,500 children families we care for.	3.0
Many of the children have no homes; no memories of joy from past holidays.	2.75
If you are interested and would like more information, please contact Lisa Lusk or Marcia Whited at 693-9222.	3.0
We would like to have families matched with sponsors non later than xxxx.	3.14
Thank you for considering this opportunity to make this a memorable holiday season for a family in need.	3.44
It's hard to believe that the holiday season is only two months away.	3.3
Every year we seek companies, organizations and individuals to sponsor one or more of our families.	3.0
These families are participants in our community-based programs.	3.1
These programs focus on keeping the family together by providing counseling and other services to the entire family.	3.3
After our caseworkers meet with these families and their children they often find they lack even the basic necessities such as cooking utensils, beds, cleaning supplies, etc.	3.0
We meet these needs immediately.	3.3
But, the holiday season is a particularly difficult time for these families.	3.0
We are asking you to consider sponsoring one of our families for this holiday season.	3.3
It costs $225 to send one child to camp.	3.0
Many members of the Boys & Girls Clubs of Indianapolis can't afford to go to camp without financial assistance, and that's why we need you!	3.2
Please make camp possible for all deserving Indianapolis children and send in a tax deductible contribution today in the enclosed envelope.	3.11
Consider sponsoring 1, 2, or 3 children.	3.22
Sincerely,	3.0
Richard Dickinson	3.0
Sponsor a child at the Boys & Girls Clubs of Indianapolis' summer camp today!	3.67
Six weeks of learning and exploring, sports, arts, and fellowship.	3.0
A time for a youngster to enjoy the fun and benefits of residential camp living, dedicated staff and instruction, and a chance to make special friends.	3.0
I know you're committed to ensuring today's children have safe, healthy, and positive summer experiences.	3.3
That's why I want you to learn more about the Super Summer Safari Camp.	3.0
At Super Summer Safari Camp, there are daily sports, nature, and arts activities.	3.29
Dear Friend,	2.9
In addition to the fun stuff, important life-skills such as self-esteem, leadership, and interpersonal cooperation are being developed.	3.0
It's summertime, so it must be time for CAMP!	3.0
We are counting on you now to help us get where we need to be tomorrow.	3.22
Would you please consider a gift of the same in 1999?	2.71
Please, give generously.	2.83
The kids are depending on you.	3.4
Respectfully,	2.9
James Campbell President of the Board Deputy Chief, Indianapolis Police Department	3.0
A United Way Agency	3.0
Please detach and return in the enclosed envelope.	3.0
Youngsters often find themselves feeling alienated and alone.	2.45
February 26, 1999	3.0
That's where the Boys & Girls Clubs of Indianapolis come in.	3.11
We reach out to kids -- especially those from disadvantaged neighborhoods where the risks are highest.	3.3
Kids today face overwhelming pressures, everything from trouble at home to gangs and drugs.	2.8
Money for programs, for equipment, and for repairs and improvements to club facilities.	3.1
Your contribution last year of helped us get where we are today.	3.4
In addition, we will have soft drinks and a raffle, so that you can walk home with a great prize!	3.6
The Jameson Grill has been designed to be nothing but fun for you, your family, employees, and maybe even your neighbors.	2.89
Join in this wonderful event and help Jameson Camp continue to provide the year-round support that gives kids a chance to create dreams.	3.1
Simply fill out the enclosed card, and we will see you at the Grill!	3.38
One of our volunteers will be contacting you soon.	3.43
Call Pat Bray at 241-2661 or e-mail, jcfundrzr@aol.com	3.1
Come one, Come all to the Inaugural Jameson Grill	3.12
A fund raiser dedicated to you and your family having fun!	3.1
!	3.22
For this event, when you purchase a corporate picnic table, you will be able to bring 16 people.	3.2
The Grill will feature enough activities that you and your kids will have a tough time deciding what to do.	3.0
From basketball, kickball, volleyball, archery, crafts, an egg toss, and even a walk through our creek, you will have plenty to do to get you good and hungry.	3.0
Hungry, you bet!	3.62
We'll prepare a hog roast and hot dogs for the kids, with all the fixings.	3.3
This event is designed to be fun for campers, their families, friends of the camp, neighbors, staff, and anyone interested in finding out more about Jameson.	3.14
In short, Fun for Everyone!	3.3
Can you help support this wonderful event by furnishing any type of products or services that can be used as prizes for our activities or as a raffle prize?	3.34
Your contribution will help with funding so Jameson Camp can continue providing the year-round camping experience that gives kids a chance to create dreams.	3.2
July 11, 1997	3.22
Or, you can fax us at 241-2760, or e-mail, icfundrzr@aol.com.	3.2
Your quick response will help us begin organizing our prizes.	3.33
After we receive your commitment, we will contact you about picking up your contribution.	3.0
If you have any questions, please call me at 241-2661.	3.12
We appreciate your support of our first event of this type.	3.25
Sincerely,	3.0
Help Blaze The Trail -- 1997 Jameson Camp	3.1
Thank you for your last Annual Fund Gift!	3.2
The camp offers summer residential programs for children from ages 7-17, and continues contact with the campers and their families with special overnight and weekend follow-up events during the school year.	3.0
Name Address City, State Zip	3.0
All children who attend the camp are referred by social workers, doctors, teachers, counselors, and other professionals.	2.92
Many of the children have learning disabilities, behavioral problems, or come from economically distressed families.	2.88
Dear Mr./Mrs. Name:	3.0
The goal of our organized camping experience is to improve the total health of the children socially, emotionally, and physically.	3.2
This year Jameson Camp is planning an Inaugural fund-raising event: The Jameson Grill!	3.1
Two of them told me yesterday that as a group they decided they had to earn the right to ask others for help by accomplishing something real to help themselves.	3.2
I hope you'll consider continuing your support of Jameson's special campers by renewing your last gift of $ xxx.	3.25
And that's from kids many people see as a problem.	3.0
Even after the summer sessions come to a close, Jameson campers will take part in year-round programs designed to keep that positive contact with peers and role models alive and important.	3.2
We've scheduled more than 15 follow-up camper weekends beginning in September and going around till next summers camping season.	3.3
Sincerely,	3.0
We know our follow-up weekends are going to be better attended than ever this fall and winter.	3.4
If you can give a little more to help meet this increased expense we would appreciate your support.	3.0
July 25,1997	3.2
I can tell you we need your help now as much as ever before.	2.67
All of our Six summer camping sessions are booked to capacity (and, truth be told, with maybe one our two extra returning campers squeezed in) and we have a waiting list of 60 children who are hoping to come if a spot should open.	3.0
Dear Name,	3.0
What a Summer!	3.2
Many more camper referrals are coming from new organizations such as school social-workers and family counseling agencies.	3.1
It seems summer options aren't readily available for troubled kids whose families have limited incomes, so we're doing all we can to make Jameson available.	3.1
And we're just getting started!	3.5
That "we" includes the Youth Leadership teens.	3.1
These 60 or so campers have takenon a fund raiser with a goal of raising $16,000 for camperships.	3.25
An understanding that, above anything else, success requires genuine effort, a willingness to set challenging goals.	3.29
In just the past few years this program has grown from a few kids and a few extra activities to a team of almost 60 young adults taking on real projects.	3.0
YL teens will make J.C. juniors happen again this year for 7 and 8 year old campers.	3.0
A five day camp, J.C. juniors introduces at-risk children to Jameson two years earlier than we could previously reach them.	2.9
That means we now have the opportunity to be a stable, positive and important part of each child's life for an entire decade.	3.4
The teens have also decided to raise money to provide camperships for other campers because they know what Jameson has meant to them.	3.3
And their activities aren't isolated to Jameson.	3.0
The teens have undertaken a volunteer project to regularly visit with sick children at a local hospital.	2.9
June 10, 1997	3.0
Please consider renewing your gift today.	3.0
The kids need your leadership now more than ever.	3.0
If you can increase your last donation, we would appreciate that show of support for the campers and their efforts to overcome obstacles and create successful lives.	2.5
Thank you again for helping point the way.	3.0
Sincerely,	2.88
Julie Marsh, Executive Director	2.89
P.S.	3.12
These are the attributes we want all children to have.	3.14
You help Jameson campers reach for them.	3.3
If these special children are to become the adults we all need them to be, we have to lead them in the right direction right now.	3.5
Name Address City, ST Zip	2.88
Jameson points the way for children who need that extra hand and I hope you'll continue your support this year.	2.89
You're last gift of $50.00 helped make it possible for us to provide guidance, encouragement and fun to nearly 400 Indianapolis area children.	3.0
What has your support of our campers meant to them and what have they been able to accomplish because you care?	3.0
Confidence.	3.3
The best indicator I can give you of the positive effect our year-round contact has is the growth in and deeds of the Youth Leadership teens.	3.4
The Summer Enrichment Program will conclude with a celebration that includes family and friends.	3.0
We would like to offer our youth a small reward for their participation by presenting them with gift certificates from Target.	3.0
Therefore, we are asking you to donate 45, $10 gift certificates that can be used toward the purchase of school supplies or clothing, in the total amount of $450.	3.14
In return, we will recognize Target as a sponsor during our event and in the event program.	3.25
Target is well known for it's support of the community, and we believe that the Summer Enrichment Program represents your interests and concerns quite well.	3.2
I will be happy to supply any additional information you may need and thank you for your consideration of our request.	3.3
We look forward to hearing from you.	3.1
Sincerely,	3.0
Valery De Long Director of Development	3.12
In 1998, we served a total of 31,484 low-income individuals through job training and placement assistance, youth and senior programming, family counseling, emergency assistance, and much more.	3.0
Name Address City, ST Zip	3.0
As you can see from the enclosed map, your Target store is located in the heart of four of our service areas.	3.14
The centers that serve these areas, Mary Rigg Neighborhood Center, Hawthorne Community Center, Southwest Multi-Service Center, and Christamore House, have teamed up to run an exciting job readiness program for 14 and 15 year old area residents called the Summer Enrichment Program.	3.2
CCI is a federation of 13 neighborhood-based multi-service centers whose mission is to identify and meet the human service needs of residents throughout Marion County in the most effective, efficient and comprehensive way possible.	3.25
Between June 21 and August 31, 45 youth will spend 20 hours a week developing life management and work ethic skills, learning the computer, visiting area colleges, and interacting with guest speakers.	3.2
With this in mind, I am asking each one of you to make a personal contribution of $50, $100 or even $1,000 to show that you believe in the work that we do and are willing to support it with both your time and your finances.	3.4
CCI has come a long way in the last five years.	3.1
This way when we go out to ask for community support and are asked about our board giving level, we can show our in-house commitment through 100% board participation.	2.88
I also encourage you to seek additional support through your company, church, or service organization.	3.1
We've worked hard to structrue the organization so that we've ready to move boldly into the next century, and I believe that we have an exciting and successful future ahead of us.	3.3
Your financial support of the development process is just one step in making CCI a stronger, more efficient and ultimately more effective federation of service providers.	3.37
MMM F_NAME L_NAME TITLE COMPANY ADDRESS CITY,ST ZIP March 4, 1999	2.91
Please, make your contribution today.	2.9
Sincerely,	2.89
J.Chris Graffeo Chair	3.0
P.S.	3.3
If you have any questions, feel free to call Valery De Long at CCI, 638-3360 x23.	3.2
One of the areas we've decided to focus on is development.	3.12
It's clear that if we don't increase our base of private funding, we won't have the kind of control we need to ensure the continued success of our centers and the very important services they offer.	3.1
In 1998, CCI served 31,484 individuals right in their own backyards.	3.1
The community initiatives committee is working with our development office to put together a long-range fundraising plan that will ultimately bring more money into our centers.	3.0
Dear LTR_NAME:	3.0
This in turn will help us to increase and even improve the services we offer.	3.0
HIPPY (Home Instructional Program for Preschool Youngsters) for families.	3.36
Stopover crises counseling for youth.	2.9
In Home Services for adults and seniors.	3.17
Transportation for youth and seniors	3.1
CCI is a federation of 13 neighborhood-based multi-service centers (plus one affiliate) whose mission is to identify and meet the human service needs of the greater Indianapolis community in the most effective, efficient and comprehensive way possible.	3.1
Answer 34,700 opportunities to change a life!	3.1
Better yet, most of these services occur in cooperation with private and public agencies from all over the city - CICOA The Access Network, Goodwill Industries, Indianapolis Housing Agency, City of Indianapolis, Indianapolis Private Industry Council, Family and Social Services administration, OTC, Indy Parks, and numerous community development corporations, neighborhood organizations, and churches, to name just a few.	3.1
This is exactly what happened in 1997 when Community Centers of Indianapolis provided its comprehensive, neighborhood-based services to individuals and families all over Marion County.	2.8
More than 34,000 people benefited from our services in 1997, and the final count for 1998 could be even higher.	3.1
We're asking for a contribution in the amount of because you can't got a better bang for your buck than to support an organization that impacts so many lives in so many ways.	3.4
Please, make a tax deductible gift to Community Centers of Indianapolis in 1999, and know that COMPANY is playing an important part in meeting the needs of its community.	3.1
If you have any questions, please feel free to give us a call at 638-3360.	3.1
We thank you for your consideration, and look forward to hearing from you.	3.0
Earline S. Moore President	3.2
Valery De Long Director of Development	2.9
And we can do even more in 1999 with your financial support!	3.0
Just look at the range of services we offer:	3.11
70,0001 career assistance for youth	3.0
Preschool for young children	3.0
Question What do you get in 987,165 hours with 291people in 15 locations?	3.25
School Age Child Care for and children and youth	3.0
Adult Day Care for seniors	3.1
Senior Case Management Aids Education for youth and adults	3.12
Senior Nutrition meal program	3.11
Day Care for young children	3.22
In 1998, MCCOY, Inc. led two efforts that, we believe, will help our community continue to take the steps necessary to help all young people grow up and develop well.	3.0
Two, funding was made available this summer for youth organizations and churches to conduct positive youth programming on Saturday evenings.	3.1
Through the youth mapping process, it was confirmed that the positive opportunities for youth on weekend evenings were lacking.	2.9
That need is being met.	3.4
August 4, 1999	2.89
As it has been an exciting year for all of us, MCCOY, Inc. cannot do its part without the support of organizations like yours.	3.1
Annually, we ask several of our youth serving organizations to join us in our effort to help young people grow up well in Indianapolis.	3.12
Enclosed is a donation card that will enable you to make Indianapolis a great place for ALL of us to live.	3.27
If you have any questions or concerns at any time, please do not hesitate to call me at 921-1288.	2.9
Sincerely,	3.0
John F. Brandon, President MCCOY, Inc.	3.0
Participants in the Youth Outcomes Educational Initiative identified three goals for all our youth to obtain: economic self-sufficiency, healthy family, social relationships, and involvement in the community.	3.3
Name Address City, ST Zip	2.89
A short time later, the Community Youth Mapping Project sent 55 young people out into the community to identify the resources they need to grow up well: caring adults, safe places to go, and positive things to do.	3.2
The goal of MCCOY, Inc. has been to make a difference.	3.18
One group of adults and one group of youth, through two very different processes, have arrived at the same conclusion; our community still has much to do if we are to help ALL of your youth successfully develop into the responsible, productive adults who will our community in the future.	3.4
It is our goal that every young person in Marion County have access to the programs and services that can best assist them in their growth toward a positive adulthood.	3.2
I am hopeful that you as an individual and Meridian Insurance as a corporation might consider becoming sustaining supporters of MCCOY.	3.17
I obviously can't tell the whole story of MCCOY in a single letter but I hope this provides an overview of the scope of our work.	3.11
Please consider joining together with your fellow citizens in support of the work of the Marion County Commission on Youth.	3.44
January 5, 1997	3.0
Sincerely,	3.11
Name Address City, ST Zip	3.0
MCCOY Inc., originally founded as a government agency but re-organized in 1993 as an independent not-for-profit, is a county-wide youth services coordinating, planning, and convening agency.	3.2
Its purpose is to encourage collaboration and cooperation between the various agencies, programs, and systems that serve our community's youth.	3.1
Dear Bill:	2.9
This is the time of year when our thoughts turn to ways to do things differently, things that will make our lives better and improve the quality of our life.	3.1
The formation of The Community Academy, a pilot project directed at expelled students from local school systems, has come about as a result of MCCOY's efforts to mobilize community agencies in response to a pressing issue.	3.0
McCoy is actively represented and working with numerous community collaborations where we regularly raise our voice to speak out for the inclusion of young people in both decision-making and program planning processes.	3.29
One concrete example is a joint project undertaken in the United Northwest Area in partnership with The Junior League of Indianapolis and Community Partnerships with Youth from Fort Wayne, Indiana.	3.0
As a team, these three organizations are working with neighborhood youth and adults to build a "Caring Neighborhood with Youth" , mobilizing the assets of young people and adults as partners to build a better neighborhood for all.	3.37
October 7, 1996	3.0
Since its re-organization, MCCOY has established its unique niche within the community by refraining from direct service programming and focusing on what it does best: helping to identify youth needs, convening groups of individuals and organizations which can address those needs, and moving toward collaborative solutions.	3.12
MCCOY was reorganized as an independent, not-for-profit agency, separate from local government.	3.0
McCoy invites the support of The __ Company Foundation in the amount of $10,000.00 to support such activities as:	2.86
---- the co-ordination of youth leadership training and youth empowerment efforts at the neighborhood level by means of neighborhood-based youth councils;	3.2
---- the promotion of youth employment opportunities;	3.3
---- the facilitation of ongoing discussions regarding effective and efficient youth service delivery;	3.0
---- the provision of technical assistance and guidance to neighborhoods which seek positive youth-adult relationships;	3.3
---- the development of community-wide supports for the positive growth of all Marion County young people.	3.09
In the last several years, the business and corporate community has recognized that the positive development of youth is directly related to the development of a competent workforce.	3.12
Youth who are supported and encouraged by both a family and a society that values Them have a much greater likelihood of becoming productive and contributing members of adult society.	3.0
While we have made significant inroads, there remains much to be done and it is clear that we cannot do it alone.	2.91
Name Address City, ST Zip	3.0
In our fund raising efforts to date, we have received the support of local government, foundations, and corporations as well as the personal financial commitments of individual MCCOY Board members.	3.29
We believe there is no more appropriate time to have a coordinated and collaborative effort to financially support the services MCCOY offers to the community as a whole.	3.2
Thanking you in advance for your support, we remain,	3.22
Sincerely,	3.0
For the past three years, MCCOY has been actively engaged in accomplishing this declared mission in cooperation with many others: youth service providers, youth, funding bodies, and interested citizens to name a few.	3.17
We have met with a number of successes along the way, most notably the Summer Fun Line, the Metro Summer Bus Pass, and the development of ten neighborhood youth councils.	3.5
In the summer of 1993, the Marion County Commission on Youth began what can best be described as a "new era" in its history.	3.1
If you have any questions, please feel free to call Myrna Weinberger at 251-9467, ext. 256.	3.22
The 9th annual JCC Auction will benefit the numerous scholarship programs of the Jewish Community Center of Indianapolis, a United Way agency.	3.0
July 28, 1999	3.1
Dear	3.0
The JCC would be very pleased to welcome your organization as a corporate sponsor.	3.3
Join us for the "Sale of the Century" at JCC Auction '99, on Saturday, November 13, 1999.	3.0
We are seeking to build partnerships between businesses and our not-for-profit agency.	3.4
As a sponsor, you and your guests will have a special evening, knowing that your tax deductible contribution will help support preschool, childcare, senior and resettlement services, as well as quality cultural events in our community.	3.0
Enclosed is a corporate sponsorship package that includes a sample auction book from last year's event, JCC market statistics and an overview of the many programs that will be preserved and strengthened through your generous support.	3.14
One of us will call you to discuss how your company can continue to be an important, highly visible partner with the JCC in support of our scholarship programs.	3.2
If you have any questions, please feel free to call Myrna Weinberger at 251-9467, ext. 256.	3.0
Thank you in advance for your consideration.	3.3
The 9th annual JCC Auction will benefit the numerous scholarship programs of the Jewish Community Center of Indianapolis, a United Way agency.	3.22
Sincerely,	3.17
October 27, 1998	3.0
Because you are an organization that cares, you are invited once again to be an integral part of this fabulous event as a corporate sponsor for JCC Auction '99.	3.2
Dear Name:	3.12
We are so grateful for your generous contribution to last year's auction.	3.1
Your continued participation is very important to the JCC, as we work to build partnerships between businesses and our not-for-profit agency.	3.14
Join us for the "Sale of the Century" at JCC Auction '99, on Saturday, November 13, 1999.	3.0
As a sponsor, you and your guests will have a special evening, knowing that your tax deductible contribution will help support preschool, childcare, senior and resettlement services, as well as quality cultural events in our community.	3.22
Over 150 girls are currently waiting for a Big Sister.	2.67
You can make an impact by supporting Big Sisters Annual Campaign and our $200,000 goal.	3.1
